GameID,Team,PA,AB,R,H,HR,RBI,BB,HBP,SO,GO,FO,NP,GDP,LOB,AVG,OPS,LI_b,WPA_b,RE24_b,IP,TBF,H_p,R_p,ER,BB_p,HBP_p,K,HR_p,GO-FO,NP-S,IR-IS,GSC,ERA,WHIP,LI_p,WPA_p,RE24_p
05월 08일,NC,41,35,2,9,1,2,6,0,6,9,10,162,0,19,0.257,0.766,5.59,-0.499,-2.59,9,39,10,3,2,3,0,9,0,12월 04일,174-108,02월 01일,60,2,1.44,1.3,0.001,1.59
05월 08일,SSG,37,32,6,8,1,4,1,1,12,6,6,141,1,13,0.25,0.724,1.03,0.196,1.42,9,38,7,2,2,3,0,10,1,09월 07일,153-98,3-0,73,2,1.11,0.62,0.305,2.59
05월 08일,키움,38,34,2,7,1,2,3,0,10,9,7,153,0,14,0.206,0.594,1.86,-0.306,-2.57,9,37,8,6,4,1,1,12,1,06월 06일,141-93,0-0,40,4,1,0.26,-0.195,-1.41
05월 08일,KIA,42,34,7,12,1,7,4,2,4,5,13,167,1,17,0.353,0.968,1.26,0.278,3.4,9,42,14,6,6,3,0,7,1,11월 07일,165-109,1-0,42,6,1.89,1.25,0.222,-1.41
05월 08일,한화,42,38,6,14,1,6,3,0,7,11,7,165,2,15,0.368,1.01,2.67,-0.22,1.41,9,42,12,7,7,4,2,4,1,05월 13일,167-96,2-0,23,7,1.78,0.39,-0.278,-3.4
05월 10일,한화,33,30,1,5,0,1,3,0,7,14,4,146,1,8,0.167,0.475,1.17,-0.28,-3.58,8,40,15,9,9,4,0,4,1,10월 07일,151-92,02월 01일,54,10.13,2.38,0.52,-0.218,-4.92
05월 10일,LG,40,35,9,15,1,9,4,0,4,10,7,151,1,13,0.429,1.132,1.53,0.22,4.92,9,33,5,1,1,3,0,7,0,04월 14일,146-95,2-0,63,1,0.89,0.57,0.28,3.58
05월 10일,NC,31,31,0,4,0,0,0,0,10,13,4,118,1,13,0.129,0.29,1.37,-0.245,-4.6,8,37,12,7,6,3,0,5,0,10월 05일,123-71,04월 01일,19,6.75,1.88,0.21,-0.255,-2.92
05월 10일,롯데,37,33,7,12,0,6,3,0,5,10,5,123,1,13,0.364,0.811,2.17,0.255,2.91,9,31,4,0,0,0,0,10,0,04월 13일,118-82,0-0,86,0,0.44,0.34,0.245,4.59
05월 10일,SSG,37,33,3,7,1,2,3,0,10,8,8,155,0,15,0.212,0.611,2.14,-0.042,-1.59,9,35,9,1,1,2,0,6,0,11월 07일,135-96,0-0,59,1,1.22,1.41,0.541,3.59
05월 10일,삼성,35,33,1,9,0,1,2,0,6,11,7,135,3,9,0.273,0.647,3.13,-0.54,-3.59,9,37,7,3,3,3,0,10,1,08월 08일,155-98,3-0,52,3,1.11,0.85,0.041,1.59
05월 10일,KT,29,29,0,2,0,0,0,0,7,10,9,124,0,6,0.069,0.138,5.16,-0.687,-4.59,8.2,33,7,1,0,2,0,11,0,07월 05일,137-90,0-0,82,0,1.04,2.53,0.186,4.59
05월 10일,KIA,33,31,1,7,0,1,2,0,11,7,5,137,0,11,0.226,0.499,6.26,-0.188,-4.58,9,29,2,0,0,0,0,7,0,10월 09일,124-86,0-0,78,0,0.22,1.41,0.687,4.59
05월 10일,두산,46,38,9,11,0,7,8,0,7,10,7,183,1,21,0.289,0.755,2.42,0.105,4.4,9,33,4,0,0,2,0,8,0,12월 04일,133-88,0-0,76,0,0.67,0.39,0.394,4.59
05월 10일,키움,33,30,0,4,0,0,2,0,8,12,4,133,0,15,0.133,0.321,2.6,-0.393,-4.59,9,46,11,9,5,8,0,7,0,10월 07일,183-111,03월 01일,51,5,2.11,0.41,-0.106,-4.41
05월 11일,한화,34,31,2,8,1,2,3,0,10,7,6,141,2,10,0.258,0.711,2,-0.249,-2.59,8,43,13,5,5,6,2,5,0,09월 08일,182-114,5-0,29,5.63,2.38,0.9,-0.251,-0.92
05월 11일,LG,43,35,5,13,0,5,6,2,5,9,8,182,1,27,0.371,0.945,2.09,0.249,0.92,9,34,8,2,2,3,0,10,1,07월 06일,141-89,2-0,53,2,1.22,1.38,0.25,2.59
05월 11일,NC,44,37,5,13,0,5,4,2,9,11,4,184,1,25,0.351,0.847,3.81,0.179,0.41,8.2,43,12,6,6,5,2,6,0,07월 11일,164-104,07월 02일,47,6.23,1.96,1.71,-0.676,-0.41
05월 11일,롯데,43,36,6,12,0,6,5,2,6,7,11,164,2,21,0.333,0.831,2.68,0.676,0.39,9,44,13,5,5,4,2,9,0,11월 04일,184-113,07월 03일,44,5,1.89,2.45,-0.177,-0.41
05월 11일,SSG,45,40,5,10,2,5,5,0,10,8,8,209,1,20,0.25,0.808,2.64,-0.026,-0.1,9.2,45,12,6,6,2,2,7,4,08월 13일,179-113,1-0,64,5.59,1.45,2.43,-0.472,0.1
05월 11일,삼성,45,41,6,12,4,6,2,2,7,13,8,179,0,19,0.293,0.966,3.54,0.472,-0.09,10,45,10,5,5,5,0,10,2,08월 08일,209-126,2-0,51,4.5,1.5,1.03,0.026,0.1
05월 11일,KT,46,39,10,12,1,10,6,0,10,10,7,186,0,27,0.308,0.887,0.63,0.421,5.42,9,40,13,5,5,2,0,9,2,07월 08일,157-107,1-0,33,5,1.67,0.27,0.08,-0.41
05월 11일,KIA,40,38,5,13,2,5,2,0,9,7,8,157,2,10,0.342,0.901,0.67,-0.08,0.4,9,46,12,10,6,6,0,10,1,10월 07일,186-114,0-0,23,6,2,0.17,-0.42,-5.41
05월 11일,두산,40,36,5,9,1,5,4,0,5,11,10,164,0,9,0.25,0.714,1.68,0.129,1.4,9,34,6,1,1,2,0,4,1,10월 12일,123-78,0-0,64,1,0.89,0.8,0.372,3.59
05월 11일,키움,34,32,1,6,1,1,2,0,4,10,12,123,1,13,0.188,0.516,1.82,-0.371,-3.59,9,40,9,5,5,4,0,5,1,11월 10일,164-96,2-0,53,5,1.44,0.38,-0.127,-1.41
05월 12일,한화,41,37,7,11,1,7,4,0,12,9,4,188,0,17,0.297,0.907,1.48,-0.049,2.41,8,42,15,11,10,3,0,11,2,05월 07일,175-112,01월 01일,10,11.25,2.25,0.23,-0.453,-6.92
05월 12일,LG,42,37,11,15,2,11,3,0,11,5,7,175,0,18,0.405,1.169,0.5,0.453,6.92,9,41,11,7,7,4,0,12,1,09월 04일,188-121,2-0,52,7,1.67,0.47,0.049,-2.41
05월 12일,NC,35,34,4,10,2,3,1,0,7,10,6,137,2,7,0.294,0.785,1.69,0.129,-0.58,9,37,10,2,2,1,1,10,1,09월 05일,153-101,0-0,64,2,1.22,1.65,0.371,1.59
05월 12일,롯데,37,35,2,10,1,2,1,1,10,9,5,153,1,14,0.286,0.695,4.36,-0.37,-1.59,9,35,10,4,4,1,0,7,2,10월 06일,137-91,0-0,45,4,1.22,0.42,-0.129,0.59
05월 12일,SSG,36,34,2,8,1,2,2,0,6,6,13,151,0,12,0.235,0.602,4.56,-0.298,-2.58,8,33,9,4,4,4,0,3,1,10월 04일,125-77,02월 01일,39,4.5,1.63,0.75,-0.202,1.08
05월 12일,삼성,33,28,4,9,1,4,4,0,3,10,4,125,2,8,0.321,0.87,2.21,0.202,-1.09,9,36,8,2,2,2,0,6,1,06월 13일,151-100,2-0,61,2,1.11,1.65,0.299,2.59
05월 12일,KT,38,33,4,7,1,3,5,0,13,11,2,140,1,12,0.212,0.649,4.72,-0.171,-0.6,8,34,11,5,3,0,1,6,0,10월 05일,135-90,05월 02일,49,3.38,1.38,1.92,-0.329,-0.91
05월 12일,KIA,34,32,5,11,0,5,0,1,6,10,5,135,1,14,0.344,0.728,3.33,0.328,0.91,9,38,7,4,3,5,0,13,1,11월 02일,140-87,0-0,54,3,1.33,2.22,0.169,0.59
05월 12일,두산,33,29,3,3,0,2,4,0,5,12,8,129,1,7,0.103,0.315,2.11,-0.017,-1.6,9,40,7,2,1,5,1,5,0,10월 09일,145-89,04월 01일,54,1,1.33,2.33,0.517,2.59
05월 12일,키움,40,33,2,7,0,2,5,1,5,10,9,145,0,20,0.212,0.606,5.06,-0.518,-2.6,9,33,3,3,3,4,0,5,0,12월 08일,129-77,03월 01일,52,3,0.78,0.98,0.016,1.59
05월 13일,KIA,49,36,10,13,0,9,10,1,7,5,12,194,0,21,0.361,0.99,0.89,0.31,5.41,9,40,8,1,0,3,1,8,0,10월 10일,164-103,5-0,57,0,1.22,0.4,0.191,3.59
05월 13일,LG,40,36,1,8,0,1,3,1,8,10,10,164,0,25,0.222,0.522,1.24,-0.188,-3.6,9,49,13,10,10,10,1,7,0,05월 12일,194-106,01월 01일,30,10,2.56,0.46,-0.309,-5.41
05월 13일,NC,36,32,6,7,0,5,3,0,3,14,9,158,1,8,0.219,0.591,2.83,0.149,2.4,9,34,4,2,2,3,1,8,1,12월 05일,120-78,4-0,70,2,0.78,1.02,0.352,2.59
05월 13일,SSG,34,30,2,4,1,2,3,1,8,12,5,120,1,12,0.133,0.468,2.46,-0.352,-2.6,9,36,7,6,6,3,0,3,0,09월 14일,158-103,02월 02일,63,6,1.11,0.79,-0.147,-2.41
05월 13일,키움,40,37,7,12,1,7,3,0,6,8,10,149,0,16,0.324,0.861,1.9,0.264,2.41,9,40,7,5,4,5,1,10,0,09월 08일,156-99,01월 01일,68,4,1.33,1.8,0.236,-0.41
05월 13일,KT,40,34,5,7,0,4,5,1,10,9,8,156,0,20,0.206,0.649,5.27,-0.236,0.41,9,40,12,7,7,3,0,6,1,08월 10일,149-108,2-0,29,7,1.67,0.39,-0.264,-2.41
05월 14일,KIA,37,36,3,8,1,3,1,0,6,9,12,132,0,13,0.222,0.549,2.63,-0.253,-1.6,8,36,10,5,5,2,1,7,1,05월 08일,142-96,1-0,48,5.63,1.5,1.14,-0.246,-0.92
05월 14일,LG,36,31,5,10,1,5,2,1,7,5,8,142,0,18,0.323,0.801,2.79,0.249,0.91,9,37,8,3,0,1,0,6,1,09월 12일,132-88,0-0,57,0,1,1.44,0.253,1.59
05월 14일,NC,35,30,1,6,0,1,3,1,12,6,4,136,2,13,0.2,0.561,2.73,-0.57,-3.6,8,34,6,2,2,4,2,12,0,09월 01일,135-85,04월 01일,63,2.25,1.25,1.37,0.071,2.08
05월 14일,SSG,34,28,2,6,0,2,4,2,12,9,1,135,0,16,0.214,0.603,4.5,-0.07,-2.08,9,35,6,1,1,3,1,12,0,06월 04일,136-88,0-0,70,1,1,2.2,0.57,3.59
05월 14일,두산,33,31,0,6,0,0,2,0,4,16,5,119,2,10,0.194,0.468,3.93,-0.358,-4.59,8,33,9,4,4,2,0,8,1,09월 04일,115-77,0-0,53,4.5,1.38,0.26,-0.141,0.08
05월 14일,삼성,33,30,4,9,1,4,2,0,8,9,4,115,0,11,0.3,0.777,3.77,0.142,-0.09,9,33,6,0,0,2,0,4,0,05월 16일,119-84,0-0,77,0,0.89,0.7,0.358,4.59
05월 14일,키움,38,35,3,8,0,1,3,0,11,12,4,144,1,19,0.229,0.546,3.2,0.028,-1.59,9,31,4,0,0,1,0,6,0,12월 08일,119-75,0-0,81,0,0.56,0.97,0.474,4.59
05월 14일,KT,31,30,0,4,0,0,1,0,6,12,8,119,1,6,0.133,0.294,2.23,-0.474,-4.6,9,38,8,3,2,3,0,11,0,12월 04일,144-96,0-0,54,2,1.22,0.39,-0.027,1.59
05월 14일,롯데,43,41,8,15,3,8,2,0,5,10,10,153,0,18,0.366,1.005,1.81,0.35,3.41,9,39,6,5,3,4,1,14,0,10월 04일,153-92,1-0,38,3,1.11,1.07,0.149,-1.41
05월 14일,한화,39,32,5,6,0,5,4,1,14,10,4,153,0,18,0.188,0.563,2.72,-0.149,1.41,9,43,15,8,8,2,0,5,3,10월 10일,153-91,1-0,26,8,1.89,0.66,-0.352,-3.41
05월 15일,KIA,37,32,3,6,1,1,5,0,5,12,7,155,2,15,0.188,0.578,1.98,-0.213,-1.61,8,38,11,6,5,2,0,2,2,08월 14일,139-87,03월 02일,38,5.63,1.63,0.64,-0.287,-1.92
05월 15일,LG,38,35,6,11,2,5,2,0,2,8,14,139,0,17,0.314,0.828,1.57,0.287,1.93,9,37,6,3,1,5,0,5,1,12월 07일,155-87,0-0,55,1,1.22,0.99,0.212,1.59
05월 15일,NC,41,34,8,11,1,8,5,1,3,10,11,157,2,13,0.324,0.974,2.86,0.733,3.41,9,40,10,7,6,4,0,6,1,12월 07일,168-96,3-0,22,6,1.56,1.01,-0.232,-3.41
05월 15일,SSG,40,35,7,10,1,7,4,0,6,12,7,168,1,15,0.286,0.779,1.54,0.233,3.43,9,41,11,8,8,5,1,3,1,10월 11일,157-101,06월 04일,61,8,1.78,2.21,-0.732,-3.41
05월 15일,두산,38,33,3,10,1,3,4,0,6,9,6,165,2,16,0.303,0.802,9.52,-0.218,-1.6,8,35,11,4,4,1,0,5,1,04월 13일,119-80,0-0,48,4.5,1.5,1.24,-0.28,-0.92
05월 15일,삼성,35,32,4,11,1,4,1,0,5,4,13,119,1,15,0.344,0.822,2.25,0.28,0.92,9,38,10,3,3,4,0,6,1,09월 06일,165-98,04월 01일,50,3,1.56,2.01,0.22,1.59
05월 15일,키움,53,44,5,12,2,4,8,0,6,14,11,210,0,28,0.273,0.84,3.98,-0.217,-0.63,11,50,12,1,1,8,0,7,0,10월 09일,190-110,2-0,48,0.82,1.82,2.04,0.715,4.61
05월 15일,KT,50,39,1,12,0,0,8,0,7,10,9,190,3,31,0.308,0.759,4.68,-0.715,-4.62,11,53,12,5,5,8,0,6,2,11월 14일,210-132,1-0,56,4.09,1.82,2.06,0.215,0.62
05월 15일,롯데,37,37,4,11,1,4,0,0,7,8,9,141,0,14,0.297,0.756,1.97,0.05,0.42,8,37,8,8,8,6,0,7,2,05월 09일,131-76,3-0,26,9,1.75,0.39,-0.552,-3.92
05월 15일,한화,37,30,8,8,2,7,6,0,7,5,9,131,1,10,0.267,0.889,1.4,0.55,3.93,9,37,11,4,4,0,0,7,1,08월 09일,141-92,1-0,42,4,1.22,0.48,-0.051,-0.4
05월 17일,SSG,57,44,9,7,0,7,10,2,13,13,12,221,0,27,0.159,0.538,1.57,-0.022,3.87,12,56,14,9,9,5,1,7,0,11월 18일,218-131,09월 06일,34,6.75,1.58,1.93,0.06,-2.88
05월 17일,두산,56,48,9,14,0,8,5,1,7,18,11,218,2,23,0.292,0.732,2.51,-0.059,2.87,12,57,7,9,4,10,2,13,0,12월 13일,221-128,05월 02일,22,3,1.42,0.97,0.059,-2.88
05월 17일,KIA,40,32,4,9,1,2,7,0,7,12,4,161,3,24,0.281,0.816,4.93,0.474,0.39,9,36,8,3,3,2,0,10,1,08월 07일,123-83,0-0,70,3,1.11,2.53,0.027,0.59
05월 17일,롯데,36,34,3,8,1,3,2,0,10,8,7,123,1,9,0.235,0.69,3.79,-0.025,-0.58,9,40,9,4,2,7,0,7,1,12월 04일,161-91,02월 01일,60,2,1.78,1.94,-0.474,-0.41
05월 17일,키움,49,39,11,12,2,7,9,1,15,5,7,219,0,26,0.308,0.987,1.98,0.386,6.42,9,39,11,4,4,2,0,5,0,08월 12일,155-105,0-0,49,4,1.44,0.26,0.113,0.59
05월 17일,NC,39,36,4,11,0,4,2,0,5,8,12,155,0,14,0.306,0.75,1.25,-0.112,-0.59,9,49,12,11,2,9,1,15,2,05월 07일,219-125,04월 02일,40,2,2.33,0.52,-0.387,-6.41
05월 17일,LG,35,32,2,8,1,2,2,0,4,12,9,129,1,15,0.25,0.63,1.94,-0.244,-2.59,8.1,37,8,3,3,3,1,8,1,10월 06일,146-98,01월 01일,68,3.24,1.32,1.87,-0.255,2.59
05월 17일,KT,37,33,3,8,1,3,3,1,8,10,6,146,0,12,0.242,0.688,4.11,0.255,-2.59,9,35,8,2,2,2,0,4,1,12월 09일,129-84,0-0,56,2,1.11,1.2,0.245,2.59
05월 17일,삼성,34,34,3,9,0,3,0,0,7,6,10,131,1,7,0.265,0.589,4.74,-0.431,-2.59,8,36,10,4,4,1,0,6,2,08월 09일,134-86,2-0,55,4.5,1.38,0.72,-0.069,0.08
05월 17일,한화,36,34,4,10,2,3,1,0,6,8,9,134,0,18,0.294,0.843,1.39,0.068,-0.1,9,34,9,3,3,0,0,7,0,06월 10일,131-92,1-0,57,3,1,1.55,0.431,2.59
05월 18일,SSG,55,46,5,11,1,5,6,1,12,16,7,220,0,32,0.239,0.731,3.26,-0.099,-1.11,12,49,7,2,2,7,0,7,0,10월 15일,179-107,3-0,62,1.5,1.17,2.35,0.599,4.12
05월 18일,두산,49,38,2,7,0,1,7,0,7,15,10,179,1,23,0.184,0.541,4.06,-0.599,-4.11,12,55,11,5,5,6,1,12,1,07월 16일,220-142,05월 01일,58,3.75,1.42,1.53,0.101,1.12
05월 18일,KIA,51,41,15,17,1,15,4,4,6,11,7,171,2,24,0.415,1.169,2.3,0.838,10.41,9,42,10,7,6,4,0,7,0,12월 07일,157-93,05월 01일,24,6,1.56,1.28,-0.338,-2.4
05월 18일,롯데,42,38,7,10,0,6,4,0,7,12,7,157,0,20,0.263,0.675,1.97,0.339,2.4,9,51,17,15,14,4,4,6,1,11월 07일,171-117,05월 02일,22,14,2.33,1.58,-0.838,-10.42
05월 18일,키움,38,32,3,6,0,3,5,1,8,9,8,164,1,14,0.188,0.535,1.83,-0.136,-0.59,8,47,16,15,15,5,2,8,3,08월 06일,181-112,05월 05일,33,16.88,2.63,0.44,-0.362,-10.91
05월 18일,NC,47,37,15,16,3,15,5,2,8,8,6,181,0,18,0.432,1.311,1.65,0.361,10.92,9,38,6,3,3,5,1,8,0,09월 08일,164-99,2-0,51,3,1.22,1.3,0.137,0.59
05월 18일,LG,43,38,9,10,1,9,4,1,9,9,10,195,0,17,0.263,0.717,0.71,0.238,4.41,9,36,8,1,0,1,0,6,0,11월 10일,147-105,2-0,51,0,1,0.64,0.262,3.59
05월 18일,KT,36,34,1,8,0,1,1,0,6,11,10,147,1,19,0.235,0.485,2.44,-0.262,-3.59,9,43,10,9,7,4,1,9,1,09월 10일,195-130,2-0,49,7,1.56,0.31,-0.238,-4.41
05월 18일,삼성,41,34,5,10,1,4,4,0,12,5,7,149,1,19,0.294,0.8,6.49,0.516,0.41,9,33,6,3,3,1,0,15,1,03월 06일,142-89,0-0,60,3,0.78,0.92,-0.015,1.59
05월 18일,한화,33,32,3,6,1,3,1,0,15,3,6,142,0,7,0.188,0.525,2.31,0.015,-1.59,9,41,10,5,5,4,0,12,1,05월 07일,149-94,01월 01일,66,5,1.56,1.84,-0.515,-0.41
05월 19일,SSG,45,39,9,12,1,8,6,0,8,7,11,183,0,19,0.308,0.785,3.07,0.432,4.41,9,34,8,3,3,1,0,9,0,10월 05일,126-92,2-0,62,3,1,1.01,0.068,1.59
05월 19일,두산,34,33,3,8,0,3,1,0,9,10,5,126,1,11,0.242,0.598,1.75,-0.069,-1.58,9,45,12,9,9,6,0,8,1,07월 11일,183-113,06월 04일,24,9,2,0.87,-0.432,-4.41
05월 19일,KIA,36,32,4,7,1,3,3,0,7,15,1,141,1,14,0.219,0.599,3.38,-0.015,-0.59,9,36,5,2,2,3,0,5,1,12월 10일,120-77,1-0,65,2,0.89,2.2,0.515,2.59
05월 19일,롯데,36,33,2,5,1,2,3,0,5,12,10,120,0,15,0.152,0.495,5.89,-0.517,-2.59,9,36,7,4,4,3,0,7,1,01월 15일,141-93,0-0,51,4,1.11,0.91,0.016,0.59
05월 19일,키움,37,33,3,7,1,2,1,1,10,5,9,133,1,19,0.212,0.614,2.19,-0.034,-1.58,9,39,9,1,1,2,1,10,0,03월 13일,184-123,0-0,71,1,1.22,1.74,0.535,2.59
05월 19일,NC,39,36,1,9,0,1,2,1,10,3,13,184,0,24,0.25,0.641,4.07,-0.535,-2.61,9,37,7,3,2,1,1,10,1,05월 09일,133-87,01월 01일,71,2,0.89,0.62,0.035,1.59
05월 19일,LG,43,40,7,15,0,7,2,1,6,13,5,155,2,19,0.375,0.844,1.11,0.234,2.39,9,44,8,3,0,6,0,6,0,11월 13일,161-97,05월 03일,60,0,1.56,0.59,0.267,1.59
05월 19일,KT,44,38,3,8,0,3,6,0,6,13,11,161,0,38,0.211,0.529,2.69,-0.266,-1.6,9,43,15,7,7,2,1,6,0,05월 13일,155-100,01월 01일,33,7,1.89,0.26,-0.233,-2.41
05월 19일,삼성,43,34,2,6,0,1,8,0,6,11,9,156,1,20,0.176,0.568,7.6,-0.284,-3.11,10,39,6,1,1,4,0,8,0,09월 11일,142-94,0-0,73,0.9,1,2.48,0.784,4.1
05월 19일,한화,39,34,1,6,0,1,4,0,8,9,11,142,0,15,0.176,0.439,3.35,-0.784,-4.11,10,43,6,2,2,8,0,6,0,11월 09일,156-89,4-0,60,1.8,1.4,2.09,0.284,3.1
05월 20일,롯데,37,33,4,8,2,4,3,1,6,12,6,139,2,11,0.242,0.748,1.09,0.165,-0.59,9,32,4,0,0,3,0,8,0,07월 10일,120-84,1-0,70,0,0.78,0.64,0.334,3.6
05월 20일,두산,32,29,0,4,0,0,3,0,8,7,10,120,2,12,0.138,0.391,2.38,-0.334,-3.58,9,37,8,4,3,3,1,6,2,12월 06일,139-91,0-0,44,3,1.22,0.27,-0.165,0.59
05월 20일,LG,38,31,4,8,1,4,5,0,4,14,6,145,1,14,0.258,0.738,2.53,-0.12,-0.6,8.1,38,13,5,4,3,0,7,1,06월 08일,133-84,4-0,48,4.32,1.92,2.58,-0.379,0.6
05월 20일,SSG,38,34,5,13,1,4,3,0,7,6,8,133,2,15,0.382,0.903,7.52,0.379,-0.58,9,38,8,4,4,5,0,4,1,06월 14일,145-92,0-0,48,4,1.44,1.42,0.121,0.59
05월 20일,KT,40,36,5,10,2,5,3,0,7,10,8,159,0,15,0.278,0.777,5.32,0.087,1.42,9,30,3,1,1,0,0,5,1,07월 14일,97-74,0-0,77,1,0.33,0.58,0.412,2.59
05월 20일,삼성,30,30,1,3,1,1,0,0,5,14,7,97,0,3,0.1,0.3,1.5,-0.412,-2.59,9,40,10,5,3,3,0,7,2,10월 08일,159-98,05월 02일,65,3,1.44,1,-0.088,-1.41
05월 20일,NC,35,32,3,6,1,3,1,1,8,9,10,140,0,11,0.188,0.51,4.34,-0.198,-1.6,8,34,8,5,5,3,0,4,0,10월 09일,117-83,02월 01일,46,5.63,1.38,0.75,-0.303,-0.91
05월 20일,KIA,34,30,5,8,0,5,3,0,4,10,9,117,0,9,0.267,0.657,1.7,0.301,0.92,9,35,6,3,2,1,1,8,1,09월 10일,140-94,2-0,64,2,0.78,1.79,0.197,1.59
05월 20일,한화,33,30,3,3,1,3,3,0,12,10,3,127,0,5,0.1,0.415,3.2,-0.452,-1.6,8,31,8,4,4,1,0,6,0,06월 10일,107-76,1-0,39,4.5,1.13,0.59,-0.048,0.08
05월 20일,키움,31,30,4,8,0,4,1,0,6,6,10,107,2,6,0.267,0.623,1.76,0.046,-0.09,9,33,3,3,3,3,0,12,1,10월 03일,127-85,0-0,63,3,0.67,1.39,0.452,1.59
05월 21일,롯데,36,35,4,9,2,4,1,0,7,6,12,125,0,11,0.257,0.707,1.36,-0.155,-0.59,8,41,14,12,8,5,1,4,0,03월 13일,157-97,2-0,39,9,2.38,0.24,-0.344,-8.92
05월 21일,두산,41,34,12,14,0,8,5,1,4,13,3,157,3,13,0.412,1,1.13,0.345,8.91,9,36,9,4,4,1,0,7,2,06월 12일,125-89,02월 01일,52,4,1.11,0.43,0.156,0.59
05월 21일,LG,36,30,4,8,2,4,4,1,7,8,7,156,3,12,0.267,0.838,1.59,0.048,-0.6,9,41,10,3,3,2,2,6,0,09월 10일,149-99,05월 02일,49,3,1.33,2.31,0.453,1.6
05월 21일,SSG,41,36,3,10,0,3,2,2,6,9,10,149,1,24,0.278,0.683,4.49,-0.453,-1.59,9,36,8,4,4,4,1,7,2,08월 07일,156-103,0-0,40,4,1.33,0.58,-0.046,0.59
05월 21일,KT,52,40,5,8,0,4,11,0,14,7,11,249,0,23,0.2,0.573,5.26,0.009,-0.61,11,38,5,2,2,1,0,9,0,09월 12일,162-101,02월 02일,62,1.64,0.55,1.57,0.493,3.61
05월 21일,삼성,38,37,2,5,0,2,1,0,9,9,12,162,1,5,0.135,0.32,1.8,-0.492,-3.62,11,52,8,5,4,11,0,14,0,07월 11일,249-142,07월 05일,73,3.27,1.73,2.13,-0.007,0.61
05월 21일,NC,42,37,7,13,1,7,4,0,5,11,9,162,2,17,0.351,0.973,0.88,0.28,3.4,9,41,11,4,4,4,0,6,1,12월 06일,199-125,2-0,52,4,1.67,0.5,0.221,0.6
05월 21일,KIA,41,37,4,11,1,4,4,0,6,12,6,199,1,23,0.297,0.798,2.07,-0.22,-0.61,9,42,13,7,7,4,0,5,1,11월 09일,162-100,01월 01일,23,7,1.89,0.33,-0.279,-3.41
05월 21일,한화,36,34,2,7,1,2,2,0,6,12,9,125,1,11,0.206,0.574,0.6,-0.146,-2.58,8,42,13,11,11,5,0,6,1,05월 13일,154-92,03월 02일,17,12.38,2.25,0.21,-0.352,-7.92
05월 21일,키움,42,34,11,13,1,10,5,0,6,5,13,154,0,16,0.382,1.105,0.95,0.353,7.92,9,36,7,2,2,2,0,6,1,12월 09일,125-82,0-0,69,2,1,0.11,0.148,2.59
05월 22일,롯데,40,33,5,8,2,5,3,3,6,12,6,168,1,19,0.242,0.835,3.92,0.415,0.41,9,41,8,4,3,6,0,7,0,12월 06일,160-97,3-0,47,3,1.56,1.91,0.084,-0.4
05월 22일,두산,41,34,4,8,0,4,6,0,7,12,6,160,1,27,0.235,0.615,4.3,-0.085,0.42,9,40,8,5,5,3,3,6,2,12월 06일,168-102,04월 03일,65,5,1.22,1.78,-0.416,-0.41
05월 22일,LG,35,30,1,4,0,1,3,2,4,12,9,137,0,15,0.133,0.424,1.98,-0.376,-3.6,8,33,8,3,3,2,0,10,1,08월 05일,146-101,03월 01일,77,3.38,1.25,1.62,-0.125,1.08
05월 22일,SSG,33,31,3,8,1,3,2,0,10,8,5,146,1,9,0.258,0.658,4.31,0.126,-1.08,9,35,4,1,1,3,2,4,0,12월 09일,137-78,1-0,65,1,0.78,0.95,0.376,3.59
05월 22일,KT,41,35,3,9,1,3,5,0,8,10,8,175,0,26,0.257,0.712,10.61,-0.242,-1.59,8,34,7,4,4,3,0,10,2,07월 05일,118-82,0-0,56,4.5,1.25,1.01,-0.259,-0.92
05월 22일,삼성,34,29,4,7,2,4,3,0,10,7,5,118,0,16,0.241,0.83,2.18,0.258,0.92,9,41,9,3,3,5,0,8,1,10월 08일,175-106,03월 01일,43,3,1.56,1.92,0.239,1.59
05월 22일,NC,41,37,6,12,2,6,3,1,6,13,6,164,1,16,0.324,0.958,1.54,-0.083,2.41,8,36,8,8,8,4,1,9,3,09월 05일,155-94,0-0,18,9,1.5,0.21,-0.419,-3.92
05월 22일,KIA,36,30,8,8,3,8,4,1,9,9,5,155,1,8,0.267,0.994,0.62,0.418,3.91,9,41,12,6,6,3,1,6,2,06월 13일,164-103,0-0,57,6,1.67,0.27,0.082,-2.41
05월 22일,한화,38,33,6,8,1,5,3,1,9,9,4,143,0,13,0.242,0.657,1.53,0.378,1.41,9,38,8,5,5,4,0,9,0,12월 05일,156-95,0-0,36,5,1.33,1.32,0.122,-0.41
05월 22일,키움,38,33,5,8,0,5,4,0,9,12,5,156,0,12,0.242,0.74,1.8,-0.121,0.41,9,38,8,6,2,3,1,9,1,09월 04일,143-96,03월 03일,51,2,1.22,1.1,-0.38,-1.41
05월 24일,키움,39,36,6,10,0,5,3,0,5,11,9,141,1,9,0.278,0.694,1.75,0.35,3.41,9,40,9,4,4,5,1,6,2,09월 10일,158-95,0-0,37,4,1.56,1.69,0.15,0.59
05월 24일,LG,40,34,4,9,2,4,5,1,6,9,10,158,1,16,0.265,0.846,1.95,-0.149,-0.58,9,39,10,6,6,3,0,5,0,11월 09일,141-98,07월 02일,45,6,1.44,0.72,-0.35,-3.41
