GameDate,Team,PA,AB,R,H,HR,RBI,BB,HBP,SO,GO,FO,NP,GDP,LOB,AVG,OPS,LI_b,WPA_b,RE24_b,IP,TBF,H_p,R_p,ER,BB_p,HBP_p,K,HR_p,GSC,ERA,WHIP,LI_p,WPA_p,RE24_p,NP_total,NP_strike,IR,IS,home_away,Recent_5_Win,Recent_5_Loss,Result
2023-06-03,0,40,35,5,11,0,5,4,0,7,9,7,154,1,19,0.314,0.718,2.76,0.206,0.3,8.1,42,10,6,6,7,1,8,0,50,6.48,2.04,2.19,-0.708,-0.31,186,115,7,5,0,2,3,0
2023-06-03,4,42,34,6,10,0,6,7,1,8,7,11,186,1,18,0.294,0.811,3.71,0.707,0.28,9.0,40,11,5,5,4,0,7,0,49,5.0,1.67,2.2,-0.206,-0.3,154,98,3,1,1,3,2,1
2023-06-04,9,37,31,3,7,0,3,5,1,6,6,13,167,2,13,0.226,0.577,2.25,0.023,-1.72,9.0,34,3,1,0,3,1,7,0,68,0.0,0.67,2.04,0.477,3.71,131,81,2,1,0,2,3,1
2023-06-04,8,34,30,1,3,0,1,3,1,7,10,8,131,0,15,0.1,0.306,1.83,-0.478,-3.72,9.0,37,7,3,3,5,1,6,0,42,3.0,1.33,0.61,-0.024,1.7,167,101,3,1,1,3,2,0
2023-06-04,3,37,35,4,10,2,4,2,0,10,8,8,143,1,12,0.286,0.81,1.91,0.231,0.27,9.0,39,8,3,2,3,1,9,1,43,2.0,1.22,1.5,0.268,0.7,164,100,0,0,0,0,5,1
2023-06-04,5,39,35,3,8,1,2,3,1,9,11,4,164,1,15,0.229,0.708,5.19,-0.267,-0.71,9.0,37,10,4,4,2,0,10,2,55,4.0,1.33,1.22,-0.232,-0.29,143,94,0,0,1,5,0,0
2023-06-04,1,33,32,2,6,1,2,1,0,7,11,7,137,0,8,0.188,0.493,1.95,-0.26,-2.72,8.0,39,8,5,5,5,1,7,0,42,5.63,1.63,0.66,-0.24,-0.81,162,93,3,1,0,2,3,0
2023-06-04,7,39,33,5,8,0,5,5,1,7,6,13,162,1,19,0.242,0.692,1.96,0.239,0.82,9.0,33,6,2,2,1,0,7,1,44,2.0,0.78,0.83,0.261,2.72,137,90,0,0,1,3,2,1
2023-06-04,2,43,33,5,6,0,5,6,4,7,5,13,179,1,30,0.182,0.554,3.02,0.061,0.3,8.0,39,12,10,10,3,1,5,1,12,11.25,1.88,0.33,-0.562,-5.82,168,106,3,3,0,3,2,0
2023-06-04,6,39,34,10,12,1,10,3,1,5,3,16,168,1,13,0.353,0.939,1.32,0.562,5.82,9.0,43,6,5,3,6,4,7,0,38,3.0,1.33,1.25,-0.062,-0.29,179,107,6,1,1,2,3,1
2023-06-04,0,44,39,6,15,0,6,3,0,6,6,10,153,1,20,0.385,0.942,2.26,0.185,1.28,9.0,36,4,0,0,4,0,10,0,67,0.0,0.89,0.5,0.316,4.7,159,100,0,0,0,1,4,1
2023-06-04,4,36,31,0,4,0,0,4,0,10,5,13,159,0,21,0.129,0.358,1.42,-0.317,-4.71,9.0,44,15,6,6,3,0,6,0,50,6.0,2.0,0.49,-0.184,-1.29,153,105,5,3,1,4,1,0
2023-06-06,6,40,36,1,10,0,1,4,0,8,7,9,165,1,21,0.278,0.683,2.41,-0.328,-3.7,8.0,33,10,4,4,3,0,4,2,32,4.5,1.63,0.5,-0.174,0.19,120,76,4,1,0,3,2,0
2023-06-06,1,33,29,4,10,2,4,3,0,4,9,9,120,0,9,0.345,0.946,1.33,0.174,-0.18,9.0,40,10,1,1,4,0,8,0,55,1.0,1.56,0.97,0.326,3.7,165,106,0,0,1,2,3,1
2023-06-06,8,43,38,9,15,0,9,3,0,6,6,8,167,1,15,0.395,0.929,1.13,0.267,4.31,9.0,38,6,1,1,5,0,11,0,57,1.0,1.22,0.29,0.232,3.69,158,104,0,0,0,3,2,1
2023-06-06,3,38,33,1,6,0,1,5,0,11,9,9,158,0,15,0.182,0.531,1.34,-0.231,-3.72,9.0,43,15,9,9,3,0,6,0,21,9.0,2.0,0.26,-0.267,-4.29,167,105,1,0,1,2,3,0
2023-06-06,9,40,34,6,8,1,6,5,0,6,9,7,144,0,16,0.235,0.678,2.23,-0.112,1.29,8.0,40,9,9,9,7,0,7,0,10,10.13,2.0,0.32,-0.389,-5.82,160,92,1,0,0,2,3,0
2023-06-06,2,40,33,9,9,0,9,7,0,7,6,14,160,0,14,0.273,0.764,1.13,0.389,5.81,9.0,40,8,6,6,5,0,6,1,46,6.0,1.44,0.66,0.11,-1.3,144,85,1,0,1,3,2,1
2023-06-06,5,33,32,2,8,0,2,1,0,2,10,9,131,4,7,0.25,0.554,2.32,-0.216,-1.7,9.0,37,6,1,1,5,0,6,1,67,1.0,1.22,2.76,0.717,3.7,151,91,1,0,0,3,2,1
2023-06-06,0,37,32,1,6,1,1,5,0,6,11,11,151,0,18,0.188,0.578,6.91,-0.716,-3.7,9.0,33,8,2,2,1,0,2,0,58,2.0,1.0,0.95,0.217,1.71,131,81,3,0,1,2,3,0
2023-06-06,7,40,32,4,7,0,4,5,1,10,10,7,173,0,22,0.219,0.552,3.22,0.055,-0.7,9.0,30,4,1,1,1,0,7,0,67,1.0,0.56,0.98,0.446,3.7,114,83,0,0,0,2,3,1
2023-06-06,4,30,28,1,4,0,0,1,0,7,10,5,114,1,5,0.143,0.315,1.49,-0.447,-3.7,9.0,40,7,4,3,5,1,10,0,62,3.0,1.33,0.84,-0.054,0.72,173,107,9,2,1,3,2,0
2023-06-07,6,41,36,3,11,0,3,3,1,8,7,8,164,1,23,0.306,0.736,2.79,-0.076,-1.71,8.0,37,10,6,5,3,1,8,0,61,5.63,1.63,1.86,-0.426,-1.81,151,94,4,4,0,2,3,0
2023-06-07,1,37,33,6,10,0,5,3,1,8,6,10,151,1,14,0.303,0.711,1.83,0.424,1.81,9.0,41,11,3,3,3,1,8,0,43,3.0,1.56,1.07,0.074,1.71,164,97,3,0,1,3,2,1
2023-06-07,9,39,35,4,10,0,4,3,0,4,12,7,169,2,19,0.286,0.762,1.79,0.046,-0.7,9.0,36,9,0,0,2,0,5,0,54,0.0,1.22,0.87,0.454,4.7,157,98,3,0,0,1,4,1
2023-06-07,2,36,34,0,9,0,0,2,0,5,10,12,157,2,15,0.265,0.571,1.95,-0.454,-4.72,9.0,39,10,4,3,3,0,4,0,57,3.0,1.44,0.9,-0.045,0.71,169,107,4,2,1,4,1,0
2023-06-07,5,43,36,9,13,0,9,4,0,7,9,10,147,0,16,0.361,0.925,1.31,0.607,3.3,9.0,45,12,8,8,6,1,6,3,24,8.0,2.0,2.27,-0.107,-3.29,166,94,4,1,0,3,2,1
2023-06-07,0,45,36,8,12,3,8,6,1,6,4,12,166,0,23,0.333,1.099,6.5,0.108,3.29,9.0,43,13,9,9,4,0,7,0,14,9.0,1.89,0.87,-0.607,-3.3,147,90,2,1,1,2,3,0
2023-06-07,7,44,36,3,9,0,1,6,0,11,10,12,167,1,18,0.25,0.663,4.99,0.014,-2.23,10.0,37,5,2,0,0,0,6,0,73,0.0,0.5,2.33,0.484,3.22,149,103,0,0,0,2,3,1
2023-06-07,4,37,34,2,5,0,2,0,0,6,8,8,149,0,16,0.147,0.294,3.64,-0.485,-3.21,10.0,44,9,3,2,6,0,11,0,65,1.8,1.5,1.8,-0.016,2.22,167,102,2,0,1,3,2,0
2023-06-08,6,31,31,1,5,0,0,0,0,10,5,11,119,1,5,0.161,0.322,3.17,-0.556,-3.7,8.0,30,7,2,2,1,1,4,0,51,2.25,1.0,0.49,0.055,2.17,136,84,0,0,0,2,3,0
2023-06-08,1,30,27,2,7,0,2,1,1,4,7,8,136,0,13,0.259,0.633,2.54,-0.053,-2.19,9.0,31,5,1,1,0,0,10,0,88,1.0,0.56,3.02,0.556,3.7,119,90,3,1,1,3,2,1
2023-06-08,8,34,32,0,6,0,0,0,2,8,6,10,109,1,14,0.188,0.485,1.11,-0.197,-4.7,8.0,47,20,13,12,2,1,7,0,16,13.5,2.75,0.14,-0.303,-8.82,176,120,4,1,0,4,1,0
2023-06-08,3,47,42,13,20,0,13,2,1,7,12,6,176,0,27,0.476,1.119,1.08,0.302,8.81,9.0,34,6,0,0,0,2,8,0,74,0.0,0.67,0.15,0.197,4.7,109,76,0,0,1,1,4,1
2023-06-08,9,42,38,7,10,2,6,3,1,8,8,10,169,0,17,0.263,0.886,1.03,0.266,2.31,9.0,42,9,1,1,4,3,7,0,50,1.0,1.44,0.64,0.234,3.7,153,95,2,0,0,2,3,1
2023-06-08,2,42,34,1,9,0,1,4,3,7,11,9,153,1,24,0.265,0.646,3.27,-0.235,-3.71,9.0,42,10,7,6,3,1,8,2,40,6.0,1.44,0.34,-0.265,-2.29,169,105,1,0,1,3,2,0
2023-06-08,5,38,34,5,6,1,4,3,0,8,9,5,145,0,17,0.176,0.561,3.43,0.181,0.31,9.0,38,3,4,4,8,1,10,0,40,4.0,1.22,2.48,0.319,-0.29,163,93,0,0,0,4,1,1
2023-06-08,0,38,28,4,3,0,3,8,1,10,9,11,163,1,19,0.107,0.431,5.37,-0.319,0.31,9.0,38,6,5,4,3,0,8,1,49,4.0,1.0,1.15,-0.181,-0.29,145,97,4,1,1,1,4,0
2023-06-08,7,60,45,7,13,0,7,10,1,14,8,16,234,0,42,0.289,0.807,3.3,0.43,0.73,12.0,52,12,6,6,4,0,11,1,65,4.5,1.33,1.74,0.068,0.27,210,129,5,3,0,3,2,1
2023-06-08,4,52,47,6,12,1,6,4,0,11,11,6,210,1,16,0.255,0.718,2.55,-0.07,-0.26,12.0,60,13,7,6,10,1,14,0,38,4.5,1.92,2.08,-0.43,-0.73,234,140,2,0,1,2,3,0
2023-06-09,0,44,36,7,13,0,7,5,1,6,6,13,187,2,20,0.361,0.998,1.4,0.385,2.29,9.0,38,6,3,3,5,1,5,1,40,3.0,1.22,1.14,0.114,1.69,166,103,1,0,0,1,4,1
2023-06-09,1,38,32,3,6,1,3,5,1,5,9,8,166,0,16,0.188,0.629,2.97,-0.114,-1.71,9.0,44,13,7,7,5,1,6,0,40,7.0,2.0,0.81,-0.386,-2.29,187,110,8,1,1,4,1,0
2023-06-09,3,44,32,2,5,0,2,10,1,9,11,10,184,1,18,0.156,0.528,3.67,-0.546,-3.23,9.2,35,6,3,3,0,0,5,1,60,2.79,0.62,1.92,0.047,3.22,119,79,0,0,0,3,2,0
2023-06-09,7,35,33,3,6,1,3,0,0,5,7,10,119,0,7,0.182,0.479,3.4,-0.046,-3.24,10.0,44,5,2,2,10,1,9,0,55,1.8,1.5,2.11,0.547,3.24,184,102,4,1,1,2,3,1
2023-06-09,8,40,34,5,7,0,5,4,2,5,11,6,153,1,20,0.206,0.59,2.43,0.31,0.29,8.2,41,11,6,4,4,0,9,0,59,4.15,1.73,1.85,-0.811,-0.3,166,109,5,4,0,4,1,0
2023-06-09,6,41,37,6,11,0,5,4,0,9,6,16,166,0,19,0.297,0.69,3.62,0.812,0.28,9.0,40,7,5,5,4,2,5,0,51,5.0,1.22,2.29,-0.311,-0.3,153,93,1,1,1,1,4,1
2023-06-09,4,41,37,5,11,1,4,3,0,8,9,9,166,1,21,0.297,0.755,4.46,0.169,0.3,9.0,36,8,1,1,3,0,6,0,61,1.0,1.22,0.64,0.33,4.71,135,87,0,0,0,2,3,1
2023-06-09,2,36,32,1,8,0,1,3,0,6,9,7,135,1,15,0.25,0.587,2.7,-0.33,-4.69,9.0,41,11,5,2,3,0,8,1,41,2.0,1.56,0.44,-0.17,-0.3,166,108,0,0,1,3,2,0
2023-06-09,5,37,35,2,9,1,2,2,0,10,7,11,155,1,16,0.257,0.697,3.95,-0.279,-2.69,8.0,35,8,5,5,4,1,3,0,38,5.63,1.5,0.49,-0.223,-0.82,128,77,0,0,0,2,3,0
2023-06-09,9,35,29,5,8,0,5,4,1,3,9,7,128,1,13,0.276,0.716,2.15,0.222,0.82,9.0,37,9,2,2,2,0,10,1,55,2.0,1.22,0.83,0.277,2.7,155,100,0,0,1,3,2,1
2023-06-10,0,41,35,6,11,0,5,5,1,5,10,12,159,1,18,0.314,0.729,2.49,0.288,1.31,9.0,35,4,3,3,4,0,4,0,53,3.0,0.89,1.37,0.212,1.71,146,91,1,0,0,1,4,1
2023-06-10,1,35,29,3,4,0,3,4,0,4,9,9,146,0,14,0.138,0.373,2.74,-0.212,-1.69,9.0,41,11,6,4,5,1,5,0,30,4.0,1.78,0.85,-0.288,-1.29,159,100,7,2,1,4,1,0
2023-06-10,3,41,36,5,10,1,5,5,0,8,10,8,147,1,23,0.278,0.755,1.95,0.25,0.3,9.0,34,6,2,2,0,0,10,0,72,2.0,0.67,0.63,0.25,2.7,125,84,0,0,0,2,3,1
2023-06-10,7,34,34,2,6,0,2,0,0,10,10,7,125,0,13,0.176,0.411,1.15,-0.25,-2.72,9.0,41,10,5,5,5,0,8,1,30,5.0,1.67,0.31,-0.25,-0.3,147,90,4,0,1,3,2,0
2023-06-10,8,31,29,0,3,0,0,2,0,8,7,9,128,2,8,0.103,0.299,1.15,-0.242,-4.71,8.0,40,8,7,6,8,1,5,1,32,6.75,2.0,0.21,-0.258,-2.81,158,84,3,0,0,3,2,0
2023-06-10,6,40,28,7,8,1,7,8,1,5,9,8,158,2,20,0.286,0.911,2.46,0.258,2.82,9.0,31,3,0,0,2,0,8,0,84,0.0,0.56,0.26,0.242,4.7,128,86,0,0,1,2,3,1
2023-06-10,4,43,38,7,13,0,7,3,0,7,7,10,170,0,19,0.342,0.776,1.85,-0.106,2.3,8.0,44,14,9,7,4,2,5,4,31,7.88,2.25,0.42,-0.396,-4.81,183,113,5,2,0,2,3,0
2023-06-10,2,44,37,9,14,4,8,4,2,5,10,8,183,0,24,0.378,1.222,1.14,0.397,4.83,9.0,43,13,7,7,3,0,7,0,43,7.0,1.78,0.76,0.104,-2.3,170,106,4,3,1,3,2,1
2023-06-10,5,32,29,0,2,0,0,3,0,10,6,11,126,0,10,0.069,0.259,1.45,-0.18,-4.71,8.0,38,9,7,3,4,1,7,0,46,3.38,1.63,0.22,-0.318,-2.82,159,107,0,0,0,1,4,0
2023-06-10,9,38,33,7,9,0,6,4,1,7,5,10,159,1,18,0.273,0.671,1.19,0.317,2.81,9.0,32,2,0,0,3,0,10,0,80,0.0,0.56,0.21,0.182,4.7,126,79,0,0,1,4,1,1
2023-06-11,0,32,30,2,3,0,2,2,0,1,6,8,127,0,4,0.1,0.289,2.76,-0.547,-2.71,8.0,34,8,3,3,2,0,9,0,50,3.38,1.25,0.69,0.046,1.19,108,71,0,0,0,2,3,0
2023-06-11,1,34,31,3,8,0,3,2,0,9,12,13,108,0,15,0.258,0.649,2.65,-0.049,-1.17,9.0,32,3,2,2,2,0,1,0,57,2.0,0.56,1.53,0.547,2.71,127,84,0,0,1,3,2,1
2023-06-11,3,49,42,14,18,1,14,5,0,6,11,5,176,0,14,0.429,1.112,0.61,0.428,9.3,9.0,44,14,5,5,6,0,7,1,55,5.0,2.22,0.3,0.073,-0.3,175,102,0,0,0,2,3,1
2023-06-11,7,44,37,5,14,1,5,6,0,7,9,11,175,2,25,0.378,0.969,0.99,-0.076,0.3,9.0,49,18,14,14,5,0,6,1,25,14.0,2.56,0.46,-0.426,-9.3,176,120,0,0,1,3,2,0
2023-06-11,8,51,34,13,13,1,13,11,2,7,9,9,209,1,23,0.382,1.042,0.88,0.781,8.32,9.0,43,8,7,7,7,2,7,0,21,7.0,1.67,0.83,-0.282,-2.3,186,108,4,1,0,2,3,1
2023-06-11,6,43,32,7,8,0,7,7,2,7,10,5,186,2,21,0.25,0.739,1.37,0.283,2.29,9.0,51,13,13,9,11,2,7,1,41,9.0,2.67,0.66,-0.783,-8.3,209,114,3,3,1,3,2,0
2023-06-11,4,41,38,4,10,1,4,1,0,8,7,14,151,0,11,0.263,0.643,4.94,0.312,-1.22,9.2,40,8,6,6,3,0,6,1,60,5.59,1.14,2.11,-0.811,2.23,173,108,2,2,0,2,3,0
2023-06-11,2,40,36,6,8,1,6,3,0,6,11,9,173,0,10,0.222,0.643,4.42,0.811,-2.22,10.0,41,10,4,4,1,0,8,1,56,3.6,1.1,1.66,-0.312,1.22,151,102,0,0,1,3,2,1
2023-06-11,5,36,32,4,4,1,4,4,0,12,7,7,156,0,9,0.125,0.441,3.16,-0.036,0.31,8.0,36,10,8,8,3,0,7,1,39,9.0,1.63,1.42,-0.463,-3.83,143,89,1,1,0,1,4,0
2023-06-11,9,36,31,8,10,1,8,3,0,7,8,8,143,1,14,0.323,0.855,3.93,0.462,3.83,9.0,36,4,4,3,4,0,12,1,52,3.0,0.89,1.24,0.037,-0.3,156,92,2,0,1,4,1,1
2023-06-13,2,36,33,1,6,0,1,2,0,10,8,10,156,0,15,0.182,0.441,4.13,-0.505,-3.69,8.0,34,5,2,2,5,0,3,0,62,2.25,1.25,1.64,0.004,2.17,129,77,3,0,0,1,4,0
2023-06-13,8,34,26,2,5,0,2,5,0,3,3,14,129,1,17,0.192,0.621,3.92,-0.005,-2.18,9.0,36,6,1,0,2,0,10,0,69,0.0,0.89,1.78,0.505,3.7,156,99,0,0,1,4,1,1
2023-06-13,0,35,31,0,5,0,0,4,0,6,9,6,148,2,12,0.161,0.418,4.05,-0.746,-4.71,8.0,34,7,1,0,1,1,10,0,61,0.0,1.0,0.81,0.247,3.18,152,96,1,0,0,2,3,0
2023-06-13,3,34,32,1,7,0,1,1,1,10,6,14,152,1,19,0.219,0.484,1.85,-0.246,-3.18,9.0,35,5,0,0,4,0,6,0,69,0.0,1.0,2.66,0.746,4.7,148,96,3,0,1,3,2,1
2023-06-13,7,34,32,1,5,0,1,2,0,10,8,14,147,0,13,0.156,0.362,1.91,-0.395,-3.71,8.0,43,15,8,8,4,0,1,0,41,9.0,2.38,0.51,-0.108,-3.82,158,100,3,0,0,2,3,0
2023-06-13,5,43,36,8,15,0,8,4,0,1,8,7,158,0,27,0.417,1.008,2.38,0.107,3.81,9.0,34,5,1,1,2,0,10,0,78,1.0,0.78,0.71,0.392,3.7,147,98,0,0,1,3,2,1
2023-06-13,6,47,37,5,10,0,5,9,1,12,8,4,195,0,29,0.27,0.777,3.54,-0.074,0.32,8.0,41,14,7,7,5,2,8,1,15,7.88,2.38,0.92,-0.425,-2.82,178,103,3,1,0,1,4,0
2023-06-13,4,41,33,7,14,1,7,5,2,8,6,9,178,0,19,0.424,1.118,1.39,0.426,2.82,9.0,47,10,5,5,9,1,12,0,40,5.0,2.11,2.11,0.076,-0.3,195,114,7,2,1,4,1,1
2023-06-13,1,47,41,11,14,3,10,6,0,4,11,10,199,1,19,0.341,1.085,1.21,0.304,6.31,9.0,36,7,4,4,4,1,2,1,67,4.0,1.22,0.18,0.198,0.7,132,78,0,0,0,3,2,1
2023-06-13,9,36,31,4,7,1,4,4,1,2,8,14,132,3,17,0.226,0.72,0.89,-0.199,-0.71,9.0,47,14,11,10,6,0,4,3,32,10.0,2.22,0.27,-0.302,-6.3,199,116,0,0,1,2,3,0
2023-06-14,2,41,32,2,6,0,2,4,2,5,12,6,178,0,36,0.188,0.566,16.02,-0.513,-2.69,8.0,34,5,3,2,2,2,6,0,63,2.25,0.88,0.88,0.012,1.18,121,75,0,0,0,1,4,0
2023-06-14,8,34,29,3,5,0,2,2,2,6,10,10,121,0,15,0.172,0.549,1.44,-0.012,-1.18,9.0,41,6,2,2,4,2,5,0,46,2.0,1.11,3.22,0.512,2.7,178,103,3,0,1,4,1,1
2023-06-14,0,36,33,1,9,0,1,1,0,3,9,7,127,1,17,0.273,0.597,10.53,-0.603,-3.71,8.0,31,5,2,2,1,0,9,0,68,2.25,0.75,0.69,0.103,2.18,120,80,0,0,0,2,3,0
2023-06-14,3,31,29,2,5,0,2,1,0,9,6,14,120,0,9,0.172,0.504,2.96,-0.104,-2.19,9.0,36,9,1,1,1,0,3,0,60,1.0,1.11,2.56,0.602,3.7,127,81,0,0,1,3,2,1
2023-06-14,7,49,37,14,12,2,14,11,0,6,8,9,185,1,13,0.324,1.037,0.71,0.484,9.29,9.0,42,11,4,4,6,0,7,2,53,4.0,1.89,0.4,0.016,0.7,172,110,1,0,0,1,4,1
2023-06-14,5,42,36,4,11,2,4,6,0,7,8,12,172,2,20,0.306,0.905,1.44,-0.017,-0.71,9.0,49,12,14,14,11,0,6,2,12,14.0,2.56,0.21,-0.484,-9.3,185,105,2,2,1,4,1,0
2023-06-14,1,41,34,4,10,0,3,7,0,5,8,7,159,1,23,0.294,0.827,5.88,-0.121,1.31,8.0,40,10,5,4,4,1,9,2,48,4.5,1.75,2.16,-0.379,0.7,166,107,4,1,0,3,2,0
2023-06-14,9,40,35,5,10,2,5,4,1,9,10,9,166,0,16,0.286,0.889,2.32,0.378,-0.69,9.0,41,10,4,4,7,0,5,0,33,4.0,1.89,1.94,0.122,-1.31,159,90,1,1,1,2,3,1
2023-06-14,6,44,36,8,10,2,7,7,0,4,8,9,185,0,17,0.278,0.839,0.63,0.353,3.28,9.0,36,4,4,4,5,0,9,0,55,4.0,1.0,0.64,0.146,0.7,148,92,4,0,0,1,4,1
2023-06-14,4,36,30,4,4,0,4,5,0,9,8,10,148,0,12,0.133,0.417,1.85,-0.144,-0.7,9.0,44,10,8,8,7,0,4,2,24,8.0,1.89,0.29,-0.353,-3.29,185,107,0,0,1,4,1,0
2023-06-15,2,37,31,3,6,0,3,5,0,2,8,11,148,1,17,0.194,0.5,1.34,0.033,-1.71,8.0,40,12,9,5,2,1,5,2,58,5.63,1.75,0.91,-0.535,-4.83,133,85,2,2,0,1,4,0
2023-06-15,8,40,36,9,12,2,7,2,1,5,10,12,133,0,16,0.333,0.968,2.14,0.537,4.82,9.0,37,6,3,3,5,0,2,0,42,3.0,1.22,0.4,-0.035,1.7,148,94,2,0,1,4,1,1
2023-06-15,0,41,34,8,10,1,8,6,0,3,8,10,170,1,14,0.294,0.831,0.8,0.404,1.3,9.0,44,11,4,4,6,0,6,0,34,4.0,1.89,1.09,0.095,0.71,185,115,6,0,0,2,3,1
2023-06-15,3,44,38,4,11,0,4,6,0,6,10,12,185,0,27,0.289,0.754,2.6,-0.094,-0.71,9.0,41,10,8,7,6,0,3,1,32,7.0,1.78,0.52,-0.405,-1.29,170,99,2,2,1,3,2,0
2023-06-15,7,37,35,7,8,3,7,1,0,6,10,9,163,0,11,0.229,0.786,1.93,0.336,2.28,9.0,33,7,3,3,0,0,5,1,55,3.0,0.78,0.44,0.164,1.71,117,85,0,0,0,2,3,1
2023-06-15,5,33,33,3,7,1,3,0,0,5,11,10,117,0,4,0.212,0.576,1.4,-0.162,-1.71,9.0,37,8,7,5,1,0,6,3,37,5.0,1.0,0.38,-0.336,-2.3,163,110,0,0,1,3,2,0
2023-06-15,6,51,40,5,14,2,5,9,1,5,6,7,198,2,33,0.35,1.03,4.13,0.381,-0.22,10.0,36,7,4,4,1,1,11,1,59,3.6,0.8,2.16,0.119,1.23,162,102,1,0,0,2,3,1
2023-06-15,4,36,34,4,7,1,4,1,1,11,9,10,162,2,6,0.206,0.574,2.54,-0.12,-1.23,10.0,51,14,5,5,9,1,5,2,32,4.5,2.3,1.36,-0.381,0.23,198,116,4,1,1,3,2,0
2023-06-15,1,38,33,3,10,2,3,3,2,6,9,10,167,3,15,0.303,0.94,1.22,-0.181,-1.72,8.0,39,10,10,9,5,1,4,1,16,10.13,1.88,0.19,-0.318,-5.82,165,96,4,3,0,3,2,0
2023-06-15,9,39,33,10,10,1,8,5,1,4,10,7,165,1,15,0.303,0.895,0.92,0.319,5.8,9.0,38,10,3,3,3,2,6,2,50,3.0,1.44,0.25,0.182,1.71,167,103,4,0,1,2,3,1
2023-06-16,1,42,35,4,9,0,3,5,1,5,8,9,165,1,24,0.257,0.7,4.45,-0.146,-0.7,8.0,42,10,7,5,8,0,5,0,35,5.63,2.25,1.09,-0.355,-2.82,163,98,5,2,0,2,3,0
2023-06-16,8,42,32,7,10,0,7,8,0,5,10,11,163,1,25,0.313,0.763,2.32,0.357,2.82,9.0,42,9,4,2,5,1,5,0,52,2.0,1.56,2.48,0.145,0.69,165,103,5,2,1,3,2,1
2023-06-16,4,34,32,1,7,0,1,2,0,6,7,9,134,2,10,0.219,0.515,1.33,-0.247,-2.71,8.0,45,15,12,12,7,1,3,5,29,13.5,2.75,0.27,-0.252,-7.83,180,108,1,1,0,1,4,0
2023-06-16,5,45,36,12,15,5,12,7,1,3,9,10,180,1,20,0.417,1.412,1.61,0.251,7.82,9.0,34,7,1,1,2,0,6,0,63,1.0,1.0,0.26,0.248,2.71,134,80,0,0,1,4,1,1
2023-06-16,2,37,34,6,7,1,6,2,0,12,10,5,131,1,14,0.206,0.603,1.83,0.17,1.29,8.0,44,13,7,6,4,0,9,0,54,6.75,2.13,2.48,-0.668,-1.3,175,108,3,1,0,3,2,0
2023-06-16,7,44,39,7,13,0,6,4,0,9,10,5,175,0,25,0.333,0.805,4.63,0.67,1.3,9.0,37,7,6,5,2,0,12,1,55,5.0,1.0,1.07,-0.17,-1.3,131,97,1,0,1,2,3,1
2023-06-16,9,45,34,11,10,0,11,8,1,9,11,10,185,2,21,0.294,0.746,1.91,0.757,6.28,8.0,41,9,13,13,8,0,2,4,20,14.63,2.13,1.52,-1.256,-8.82,162,90,4,3,0,2,3,0
2023-06-16,0,41,32,13,9,4,12,8,0,2,9,8,162,2,16,0.281,1.113,2.11,1.257,8.82,9.0,45,10,11,9,8,1,9,0,24,9.0,2.0,1.6,-0.757,-6.29,185,107,9,7,1,3,2,1
2023-06-17,1,39,35,7,9,0,6,3,0,5,9,9,147,0,11,0.257,0.651,1.9,0.205,2.29,9.0,40,8,4,2,6,0,6,0,52,2.0,1.56,1.5,0.295,0.71,158,99,1,0,0,1,4,1
2023-06-17,8,40,33,4,8,0,4,6,0,6,10,12,158,1,17,0.242,0.692,2.24,-0.295,-0.72,9.0,39,9,7,7,3,0,5,0,51,7.0,1.33,0.72,-0.206,-2.29,147,97,3,3,1,4,1,0
2023-06-17,4,40,34,5,12,1,4,6,0,7,10,7,165,3,16,0.353,0.921,1.56,0.057,0.29,8.0,37,7,8,8,6,1,3,0,67,9.0,1.63,1.92,-0.558,-4.82,156,90,8,5,0,1,4,0
2023-06-17,5,37,30,8,7,0,8,6,1,3,7,8,156,1,14,0.233,0.711,4.15,0.557,4.81,9.0,40,12,5,5,6,0,7,1,42,5.0,2.0,0.65,-0.056,-0.31,165,96,0,0,1,4,1,1
2023-06-17,2,42,38,5,10,0,5,4,0,5,9,10,173,0,17,0.263,0.675,6.35,-0.01,0.3,8.0,33,7,6,5,3,0,2,0,41,5.63,1.25,0.65,-0.491,-1.82,121,79,1,1,0,2,3,0
2023-06-17,7,33,28,6,7,0,4,3,0,2,12,11,121,1,7,0.25,0.644,3.06,0.492,1.84,9.0,42,10,5,3,4,0,5,0,44,3.0,1.56,1.13,0.009,-0.3,173,108,3,1,1,3,2,1
2023-06-17,3,45,35,9,9,1,9,6,3,3,7,10,180,1,22,0.257,0.771,1.79,0.865,4.3,9.0,41,10,6,6,6,0,8,1,55,6.0,1.78,1.7,-0.363,-1.31,160,92,7,3,0,3,2,1
2023-06-17,6,41,34,6,10,1,6,6,0,8,9,15,160,2,23,0.294,0.772,3.09,0.364,1.29,9.0,45,9,9,9,6,3,3,1,48,9.0,1.67,1.47,-0.863,-4.29,180,111,3,2,1,2,3,0
2023-06-17,9,48,44,10,19,0,10,3,0,4,8,9,180,1,31,0.432,1.036,1.08,0.347,5.29,9.0,39,8,7,6,2,1,10,1,56,6.0,1.11,0.65,0.154,-2.29,163,101,2,1,0,1,4,1
2023-06-17,0,39,36,7,8,1,6,2,1,10,6,11,163,0,13,0.222,0.671,0.91,-0.155,2.29,9.0,48,19,10,9,3,0,4,0,9,9.0,2.44,0.26,-0.347,-5.3,180,117,0,0,1,4,1,0
