home_Team,away_Team,home_Recent_5_Win,home_Recent_5_Loss,home_OPS,home_BB,home_HBP,home_SO,home_ERA,home_BB_p,home_K,home_IR,home_IS,home_TBF,away_OPS,away_BB,away_HBP,away_SO,away_ERA,away_BB_p,away_K,away_IR,away_IS,away_TBF
8,4,4,1,0.509,4.2,0,5.4,4.176,4.2,5.8,1,1,40.8,0.9,3.2,2,9.0,3.65,2.8,7.0,1,0,36.4
1,9,3,2,0.703,1.6,0,6.4,3.4,4.0,5.2,1,0,36.6,0.537,3.0,0,9.0,4.882,3.2,7.8,1,0,40.0
9,6,2,3,0.494,4.2,2,7.0,4.052,3.8,8.2,3,1,38.2,0.539,4.0,0,10.4,3.776,3.0,6.0,1,0,39.0
7,2,4,1,0.857,4.4,0,8.4,2.0,1.8,8.0,4,2,34.4,0.902,2.6,0,4.8,3.676,1.0,7.0,1,0,35.8
2,7,4,1,0.411,3.4,0,8.6,5.582000000000001,3.8,6.6,3,1,43.8,0.686,2.2,0,5.8,2.6,1.4,7.4,5,0,35.4
3,0,3,2,0.551,2.4,0,8.0,7.352000000000001,5.8,6.4,4,1,42.0,0.708,5.2,1,7.8,2.49,3.0,8.6,1,0,39.8
1,3,1,4,0.653,1.6,1,8.6,3.5,3.0,6.6,0,0,36.8,0.473,5.0,1,6.8,4.4,5.4,6.8,5,0,40.4
6,8,1,4,0.705,2.8,0,8.0,3.0,4.6,5.0,4,2,38.6,0.786,5.2,0,4.6,3.1,3.4,8.4,7,4,39.2
0,4,1,4,0.464,2.4,0,6.8,5.4,3.0,6.8,3,2,39.6,0.816,2.8,1,7.2,5.975999999999999,3.0,7.2,2,2,38.8
9,2,2,3,0.717,2.2,0,9.2,4.0,3.2,8.6,2,0,37.0,0.568,4.8,2,5.4,4.476000000000001,3.4,5.8,2,2,39.0
1,6,2,3,0.892,2.8,0,6.8,6.018,4.0,6.2,4,1,43.8,0.805,1.4,1,7.4,2.2,1.8,4.8,0,0,36.6
5,4,2,3,0.951,2.4,0,9.4,2.864,2.8,9.2,5,2,38.0,0.523,5.2,0,10.0,5.752000000000001,3.0,9.0,4,0,38.0
7,2,2,3,0.805,4.2,0,8.8,2.522,4.2,8.8,2,2,37.8,0.58,3.4,1,10.0,2.650000000000001,3.6,8.0,1,0,39.2
8,4,2,3,0.722,2.4,0,7.0,1.6,2.0,7.2,0,0,35.4,0.386,3.8,1,5.8,5.05,3.8,8.4,1,0,43.0
3,4,2,3,0.792,3.6,0,7.8,5.026,3.4,5.4,3,0,37.2,0.501,4.0,0,8.0,6.790000000000001,3.0,7.6,1,1,43.0
4,6,1,4,0.681,4.0,1,5.4,5.618,5.0,6.0,3,0,39.0,0.326,3.6,0,7.6,3.5,2.8,7.6,0,0,37.2
4,0,4,1,1.133,5.2,0,6.4,3.6760000000000006,3.8,8.0,0,0,38.0,0.669,3.8,0,6.0,3.95,4.2,7.8,2,1,39.0
3,5,0,5,0.631,2.6,0,8.4,3.9,2.4,6.8,2,0,37.0,0.694,2.0,0,7.4,3.0,2.2,8.6,2,0,38.2
7,2,1,4,0.558,5.4,1,8.4,5.6,4.0,6.6,4,2,43.2,0.582,3.2,0,5.8,5.026000000000001,3.0,8.2,2,0,40.2
8,2,3,2,0.697,5.0,0,7.6,5.054,3.4,8.2,7,2,42.2,0.879,2.0,1,8.4,4.476000000000002,2.4,6.4,1,0,38.2
0,7,4,1,0.32,3.0,1,6.4,6.726000000000001,4.0,7.0,3,1,41.2,0.85,3.2,0,7.6,3.75,2.8,8.0,2,2,36.2
0,7,3,2,0.61,4.6,0,7.0,6.202,6.2,7.6,3,1,41.4,1.206,3.2,1,5.2,2.6,3.4,6.8,4,1,39.0
7,5,5,0,0.804,4.8,0,5.0,3.1,2.0,8.2,4,4,35.8,0.75,3.8,1,9.2,2.6,4.6,8.0,0,0,38.4
0,1,4,1,0.803,3.2,1,6.4,2.6,2.6,8.6,6,1,37.8,0.859,1.8,0,10.0,2.564,2.8,6.8,4,1,37.0
5,8,2,3,0.682,3.8,0,8.6,3.35,2.8,9.8,3,3,37.2,1.028,4.8,2,6.0,5.73,3.6,7.2,1,0,41.0
9,6,4,1,0.899,4.0,1,7.6,3.2,3.0,8.8,2,0,36.6,0.724,4.6,0,6.6,5.6,6.8,7.4,1,0,43.4
9,2,4,1,0.438,5.2,0,7.2,3.2,1.4,7.2,0,0,37.2,0.755,3.2,0,6.6,2.8,1.8,6.8,1,0,37.2
1,4,2,3,0.991,3.8,0,7.0,1.4,1.2,7.0,4,1,36.0,0.701,3.2,1,7.8,7.256,4.8,6.6,3,2,43.0
9,6,4,1,0.851,4.2,1,7.2,3.2,3.2,8.8,3,0,36.4,0.584,4.4,0,6.8,4.1,6.4,6.2,2,2,41.2
0,6,1,0,0.562,4.2,0,6.8,3.16,5.2,6.4,0,0,40.2,0.271,5.4,0,8.4,4.876,5.0,5.8,1,0,40.4
7,0,4,1,0.411,3.8,1,7.4,5.0,4.0,7.2,0,0,39.4,0.252,2.4,1,5.6,6.378,4.4,2.8,1,0,37.2
4,3,1,4,0.461,2.8,1,8.2,7.378,3.0,4.6,3,0,38.2,0.75,3.8,1,7.6,2.18,2.4,7.6,0,0,36.8
0,5,1,4,0.656,3.0,0,6.8,5.2,5.2,6.4,1,0,43.0,0.622,3.8,0,6.4,6.0760000000000005,2.8,8.0,2,0,40.2
7,8,1,4,0.919,4.2,1,7.6,6.1,3.2,7.0,0,0,41.8,1.019,5.0,1,5.4,4.090000000000001,4.2,7.0,3,3,42.2
0,9,3,2,0.64,3.4,1,6.4,3.8,2.6,7.0,5,2,38.4,0.738,4.2,1,6.2,5.0,3.4,7.2,2,0,40.4
2,0,3,2,0.785,3.8,1,7.6,3.55,6.0,5.6,2,0,39.8,0.594,5.8,0,5.2,6.776000000000001,4.4,6.8,1,1,41.6
3,5,2,3,0.491,2.6,0,8.2,4.0,2.6,5.8,0,0,37.8,0.974,3.2,0,7.2,4.32,6.2,7.8,0,0,40.4
7,9,2,3,0.925,4.2,2,7.2,3.926,2.2,6.0,2,0,35.2,0.85,2.4,0,7.2,3.752,3.0,6.6,2,0,35.6
3,9,4,1,0.657,4.0,0,7.0,2.2,2.6,6.8,5,0,37.2,0.849,4.2,0,5.6,4.0200000000000005,3.0,7.6,1,1,37.8
6,4,1,4,0.603,2.8,1,5.6,3.0,3.8,10.4,1,1,37.0,0.479,4.2,0,6.0,7.0,5.8,6.6,2,1,41.8
4,6,2,3,0.779,5.2,1,5.6,2.726,4.2,7.6,0,0,38.0,0.486,5.8,0,6.0,6.675999999999999,3.0,7.8,2,0,40.6
2,0,2,3,0.979,5.0,1,5.4,5.6000000000000005,2.4,6.6,7,7,39.8,1.095,4.2,0,5.2,4.854,2.6,6.0,8,2,38.4
7,1,3,1,0.79,3.2,1,8.2,2.8,3.6,7.6,4,1,39.0,0.797,5.2,1,6.6,4.026,3.6,8.8,0,0,39.2
2,6,4,1,0.876,2.4,0,6.4,5.626000000000002,3.0,5.6,0,0,41.2,0.573,3.8,1,7.2,2.76,3.2,8.4,1,0,37.2
3,7,1,4,0.507,2.0,0,7.6,5.981999999999999,4.0,5.2,3,1,41.6,0.517,4.2,0,4.2,4.000000000000001,1.8,5.8,0,0,38.8
7,0,3,2,0.727,3.4,0,8.2,3.45,2.2,9.0,0,0,35.8,0.619,3.0,0,6.4,4.726,3.6,6.8,2,1,38.6
8,7,3,2,0.476,5.8,0,6.2,6.975999999999999,3.6,5.0,1,0,39.0,0.472,5.6,1,6.8,1.4,1.8,8.6,0,0,31.4
9,5,1,4,0.849,3.6,0,7.6,7.6,3.6,5.0,0,2,37.6,0.871,4.2,0,5.2,3.276,3.2,6.4,0,2,38.2
7,8,2,3,0.502,3.0,0,9.0,4.422,3.6,6.4,0,0,38.6,0.623,2.8,1,6.6,1.0,1.8,6.8,0,0,33.0
2,4,2,3,0.605,4.2,0,5.4,5.828,4.0,5.6,0,0,39.0,1.064,2.6,1,6.2,4.2,4.0,8.8,0,0,39.4
4,8,2,3,0.667,2.4,0,6.6,5.764,2.6,7.4,3,0,41.6,1.04,2.6,0,7.4,3.644,2.4,6.4,0,0,36.0
0,3,1,4,0.419,4.0,0,8.4,3.876,3.0,5.8,3,1,39.0,0.886,3.4,0,6.2,4.952,3.6,6.0,0,0,37.8
2,7,1,4,1.039,4.8,0,5.8,4.4,2.8,6.2,1,0,38.8,1.017,4.8,0,8.4,0.826,2.4,6.8,4,0,33.6
7,4,2,3,0.947,4.0,2,7.8,4.702,2.0,7.0,3,1,37.4,0.485,3.4,1,6.0,3.026,3.4,7.8,3,1,36.6
3,7,3,2,0.82,2.8,0,6.0,3.8,3.4,7.0,2,0,37.8,0.642,4.6,1,7.0,6.218,3.2,7.0,1,0,43.0
2,7,4,1,0.455,3.6,0,8.4,3.0320000000000005,3.2,6.4,0,0,41.6,0.852,2.6,0,6.0,1.4,1.4,7.6,0,0,34.4
6,4,3,2,0.352,1.8,1,7.2,5.326,1.6,5.0,4,1,36.6,0.783,2.8,1,6.8,2.926,2.6,9.4,0,0,38.0
9,8,1,4,0.723,6.8,2,9.6,6.306,3.4,8.0,8,6,40.4,0.819,2.6,2,7.0,1.476,3.4,6.8,7,4,34.8
7,8,4,1,0.349,3.4,0,7.8,3.126,4.0,7.4,4,2,36.2,0.464,3.2,0,5.4,5.526000000000001,4.4,7.8,1,0,40.2
1,7,1,4,0.401,3.6,0,8.0,3.726,2.8,8.4,3,0,38.8,0.434,5.0,0,7.2,2.826,3.6,5.6,4,0,37.0
0,2,1,4,0.811,3.8,0,6.0,3.802000000000001,2.2,7.0,1,0,36.0,0.836,3.2,2,8.6,4.2,3.4,7.0,5,1,40.6
1,0,4,1,0.902,4.2,0,6.4,3.316,5.4,7.4,0,0,38.8,0.709,3.4,0,6.8,3.25,2.8,8.2,4,0,37.6
0,1,2,3,0.652,4.8,2,5.8,8.05,5.4,4.6,5,1,41.6,1.025,3.0,0,5.2,2.0,3.8,5.8,1,0,37.6
8,7,2,3,0.702,3.6,0,5.0,3.3,3.4,7.6,3,0,38.6,0.723,2.4,0,7.8,3.3020000000000005,1.8,6.2,1,1,34.8
5,7,4,1,0.448,4.6,0,6.6,8.6,5.6,8.8,2,1,41.8,0.771,5.4,1,9.0,5.75,3.8,6.8,0,0,39.6
3,8,1,4,0.435,2.6,0,9.2,7.152000000000001,6.2,4.4,0,0,41.2,0.52,4.2,0,3.4,3.0,2.4,6.0,2,0,36.8
7,6,1,4,0.869,3.6,0,7.2,2.15,2.4,5.2,3,0,36.4,0.492,2.8,1,9.8,6.425999999999999,4.6,9.2,0,0,44.0
5,0,2,3,0.708,3.8,1,7.2,4.6,1.6,6.2,3,3,36.8,0.976,2.4,0,7.2,4.7,4.2,7.4,1,1,39.6
9,7,3,2,0.884,2.6,0,8.2,3.890000000000001,3.2,7.0,4,4,40.6,1.021,4.8,0,6.4,5.726,3.2,7.8,0,0,38.8
1,4,2,3,0.578,4.8,0,5.2,3.4240000000000004,2.6,3.8,0,2,37.8,0.738,3.0,0,5.8,5.6,5.4,5.0,0,0,40.4
9,7,1,4,0.877,3.8,2,8.0,1.6,2.0,8.2,3,2,35.2,0.866,5.2,0,8.8,7.284000000000001,5.4,6.8,5,1,41.4
6,2,1,4,0.582,4.0,1,7.2,2.45,4.8,9.4,3,2,36.2,0.901,2.2,1,7.0,2.12,4.2,7.8,0,0,39.6
0,8,3,2,0.532,5.2,0,6.4,5.4,3.8,7.2,2,2,39.6,0.909,3.6,1,6.0,3.824,3.4,6.4,0,0,39.6
6,9,3,2,0.976,3.6,0,9.4,2.72,2.2,10.2,5,1,33.0,0.268,3.6,0,9.4,8.09,5.6,4.6,6,0,38.6
6,3,2,3,0.845,2.6,0,7.6,5.65,2.0,7.4,5,1,39.4,0.807,2.2,0,7.8,4.12,1.8,7.2,2,0,40.2
5,8,1,4,0.695,3.0,0,6.2,3.6,5.6,8.2,1,0,39.0,1.133,3.0,1,6.4,5.0,2.4,6.8,0,0,39.2
2,1,3,2,0.349,3.6,0,5.0,3.9260000000000006,2.8,7.0,3,1,35.4,0.918,2.6,1,5.8,4.2,3.8,7.8,0,0,38.6
6,1,2,3,0.56,3.0,0,8.4,6.37,6.0,6.2,1,0,37.0,1.015,4.4,1,7.4,5.5280000000000005,4.6,8.4,0,0,42.4
3,8,1,4,0.609,5.6,0,8.8,3.2060000000000004,4.4,7.0,2,2,35.8,0.691,5.2,1,5.2,3.04,3.0,6.8,1,0,39.2
1,7,1,4,0.876,3.4,0,8.8,4.502000000000001,2.8,7.2,1,1,36.4,0.942,2.8,0,7.4,2.0,2.6,5.8,3,1,37.0
3,0,2,3,0.958,2.8,0,8.2,7.352000000000001,6.4,6.2,6,5,42.4,0.879,4.6,2,7.8,3.09,2.8,9.4,4,4,39.2
4,0,2,3,0.754,1.4,1,4.8,3.6,4.6,8.6,0,0,38.6,0.559,3.2,0,9.0,2.726,2.4,6.0,1,0,35.6
1,9,2,3,0.738,1.4,1,5.6,3.4,5.0,7.0,3,1,40.4,0.448,5.0,1,8.6,3.676,3.4,5.2,2,1,36.8
2,1,4,1,0.676,1.8,0,6.2,3.956,5.0,5.2,1,1,39.0,1.218,3.2,0,6.8,6.376,3.8,5.2,2,0,39.8
9,0,2,3,0.813,3.0,0,8.2,2.475999999999999,2.2,5.8,2,0,37.6,0.707,2.2,0,5.6,5.176,3.0,8.0,5,2,38.2
9,2,2,3,0.478,4.4,0,9.4,7.106,4.0,7.2,3,1,39.2,0.734,2.8,0,8.6,4.198000000000002,2.2,6.0,2,2,38.0
9,1,2,3,0.595,3.2,1,7.8,7.425999999999999,4.8,8.6,0,0,42.2,0.515,2.6,0,7.0,6.981999999999999,5.8,6.2,1,0,44.8
4,8,1,4,1.114,4.2,1,9.2,5.828,4.2,9.2,3,0,44.0,0.671,5.0,0,5.4,5.854,3.8,8.0,3,3,44.4
6,7,1,4,0.673,3.6,0,9.0,5.676,4.2,6.4,3,1,38.4,0.574,2.8,0,8.0,6.526000000000001,3.0,6.2,0,0,39.6
2,0,1,4,0.937,4.4,0,8.8,6.300000000000002,4.0,5.8,3,0,39.8,0.611,4.2,0,6.2,3.976,4.0,7.2,0,0,39.4
2,3,2,3,0.64,4.0,0,6.8,5.776,4.2,7.6,5,1,38.4,0.688,3.2,0,7.2,4.952,4.6,5.4,0,0,37.8
1,0,3,2,0.719,3.6,0,5.4,4.126,4.6,9.2,0,0,39.0,0.823,2.6,0,5.6,1.8,3.6,7.6,2,0,35.4
5,9,1,4,1.042,3.8,2,7.2,7.625999999999999,5.4,6.2,1,0,44.6,0.78,4.6,0,6.0,4.19,5.2,8.0,0,0,40.4
3,5,1,4,0.695,4.0,0,7.0,4.714,3.0,7.2,3,0,37.8,0.777,3.6,1,6.4,4.952,3.6,5.8,2,1,40.6
3,4,3,2,0.881,3.4,0,8.8,5.318,4.6,5.4,6,5,41.2,0.797,4.2,0,8.8,3.84,2.8,7.2,2,1,39.0
3,0,3,2,0.754,4.4,0,8.4,2.158,2.2,6.2,2,2,36.8,0.831,3.4,0,4.2,2.326,2.6,7.4,6,0,34.4
7,6,1,4,0.831,3.0,1,7.8,4.05,3.4,7.0,1,0,39.6,0.583,3.6,1,6.2,3.526,3.0,7.0,0,0,39.4
5,9,4,1,0.779,3.4,0,9.2,3.618,2.8,6.2,6,4,36.8,0.974,2.2,1,8.2,3.846,3.2,8.2,3,0,37.0
4,9,4,1,1.227,3.6,1,8.0,5.748,4.6,7.2,7,2,43.4,0.933,4.6,0,9.6,6.715999999999999,6.2,7.6,3,2,43.0
1,6,2,3,0.557,3.2,1,5.8,1.6,4.4,8.6,1,1,36.8,0.56,5.6,1,9.4,4.276,4.4,6.2,4,2,38.6
2,0,3,2,0.583,4.0,0,7.8,2.6900000000000017,2.6,9.0,0,0,40.0,0.6,2.4,0,7.2,4.351999999999999,4.2,6.8,1,0,37.2
1,0,4,1,0.871,4.0,0,6.6,4.4,4.8,6.4,2,2,37.8,0.938,5.2,1,6.4,6.0,4.4,7.0,1,0,42.2
5,1,4,1,1.307,4.6,0,5.6,4.2,2.8,7.4,0,0,37.8,0.804,2.8,1,8.0,5.499999999999999,3.2,6.6,1,1,39.8
8,1,3,2,0.643,4.4,1,6.2,1.8,4.2,6.8,1,0,38.2,0.551,4.0,1,8.2,7.864,3.4,7.6,9,2,40.6
8,3,4,1,0.559,5.6,0,5.0,2.0800000000000005,2.0,6.0,0,0,37.0,0.681,2.6,1,6.6,5.226,5.6,6.6,1,0,39.0
4,5,3,2,0.67,3.0,0,6.0,3.526,3.0,5.8,0,0,36.0,0.916,3.6,0,6.6,3.9260000000000006,3.8,8.0,0,0,37.6
0,4,2,3,0.387,3.6,0,7.2,4.8,3.6,7.6,1,0,39.0,0.956,3.8,1,8.4,6.425999999999999,3.2,7.0,0,0,38.8
9,2,2,3,0.624,3.2,2,7.0,5.15,5.4,5.6,2,2,40.4,0.742,2.8,2,6.0,8.33,4.4,5.2,0,0,43.4
8,5,4,1,1.139,3.2,0,8.0,4.07,2.6,5.8,5,3,39.0,0.955,3.6,1,7.4,5.876,4.8,6.8,0,0,41.4
9,2,1,3,0.932,3.4,0,6.2,5.202,2.6,5.6,0,0,38.8,0.572,3.8,0,5.6,5.0,3.6,7.8,0,0,40.2
2,3,3,2,0.904,3.4,0,7.0,3.876,3.0,5.4,4,1,34.4,0.736,3.0,0,7.8,3.326,3.0,5.4,2,2,34.8
0,7,1,4,1.158,3.0,0,4.8,4.0,3.8,6.2,0,0,40.4,0.313,3.0,0,9.0,3.2,1.4,8.8,1,1,36.4
7,0,1,4,0.588,2.8,0,8.4,5.0,1.4,6.2,3,2,38.4,0.621,3.2,0,4.8,2.25,3.2,6.2,3,0,37.4
6,0,3,2,0.652,2.8,0,7.8,4.156000000000001,3.6,8.2,0,0,39.2,0.769,2.0,1,9.6,2.55,4.0,5.4,0,0,37.4
3,0,4,1,0.972,3.0,0,6.8,9.098,3.8,6.4,3,3,43.4,0.874,5.2,1,6.8,6.126,5.2,9.6,1,1,44.2
7,2,4,1,0.801,4.2,0,6.6,4.8,3.2,6.0,2,2,39.4,0.956,3.4,0,6.8,4.502000000000001,3.2,5.0,1,0,37.0
7,1,4,1,0.626,4.2,0,4.4,3.400000000000001,2.0,6.0,2,0,39.0,0.289,4.2,2,9.6,4.6,3.6,7.2,0,0,39.2
2,9,1,4,1.315,3.0,2,9.4,3.8600000000000017,3.4,8.0,5,0,39.2,0.946,4.2,0,9.2,3.5200000000000005,3.0,9.0,0,0,40.0
5,0,1,1,0.787,3.6,1,7.4,4.74,3.8,8.4,1,0,39.6,0.508,5.4,1,6.8,4.843999999999999,6.6,8.0,3,1,47.0
7,5,2,3,0.603,3.6,1,8.8,2.564,3.8,7.0,1,0,37.8,0.761,3.2,0,5.6,4.0,3.0,7.8,2,0,41.2
4,2,4,1,0.388,2.8,1,4.4,4.626,2.4,7.2,4,2,37.0,0.885,3.2,0,8.6,3.4,1.8,6.4,0,0,37.6
9,4,4,1,0.736,2.8,0,8.2,2.676,1.6,7.8,0,0,34.4,0.553,2.6,0,8.8,5.35,2.4,7.0,1,0,38.8
4,7,2,3,0.872,4.0,0,6.8,8.472,3.2,6.8,5,1,41.0,0.623,3.4,1,6.6,3.4,2.2,6.2,2,0,37.0
3,0,2,3,0.823,4.0,0,8.2,4.326,3.4,5.4,0,0,36.4,0.653,3.2,1,6.0,3.05,4.2,8.2,1,1,35.2
3,4,2,2,0.341,4.6,4,7.8,3.4760000000000004,3.6,6.6,0,0,36.8,0.761,2.8,0,7.4,4.8,4.4,7.6,1,0,39.4
2,7,1,4,0.351,2.6,0,7.8,4.716000000000001,3.6,5.8,5,0,40.6,0.754,4.8,0,7.2,3.26,1.8,6.8,0,0,39.8
9,7,0,5,0.37,2.6,0,6.0,5.2,3.8,5.8,2,1,41.4,0.829,4.8,0,6.8,3.05,2.2,6.8,0,0,38.6
2,1,3,2,0.865,6.6,2,7.6,3.0760000000000014,3.4,7.6,1,0,37.8,0.452,4.8,1,7.2,5.0,3.6,6.6,4,2,40.2
8,2,4,1,1.039,3.2,0,5.4,7.126,4.4,8.2,1,1,41.6,0.452,4.6,0,5.8,7.825999999999999,3.8,5.6,2,1,41.4
8,0,4,1,0.668,4.8,2,7.0,2.2,4.0,8.4,4,4,38.2,0.754,4.2,1,7.0,2.0,4.2,7.6,1,0,39.2
8,3,2,3,0.871,3.2,0,7.0,3.18,2.0,6.6,4,1,36.2,0.891,4.2,0,7.0,4.576,2.6,6.2,2,1,38.8
8,9,3,2,0.419,5.4,0,7.4,4.106,3.8,10.8,3,0,38.4,0.552,2.4,0,10.0,8.551999999999998,5.6,6.6,4,1,38.4
1,4,2,3,0.629,2.4,1,6.4,3.632,3.8,7.6,3,0,40.0,0.499,2.6,1,6.0,8.8,3.0,9.2,2,2,43.2
8,1,3,2,0.763,4.4,0,5.8,3.75,5.2,5.8,5,2,39.4,0.7,4.4,1,5.6,4.926,4.0,4.2,5,2,37.6
6,8,1,4,0.619,4.0,1,7.6,6.176,4.2,6.8,2,1,40.6,0.837,3.8,1,7.6,4.126,3.4,5.4,2,0,38.4
7,1,2,3,0.57,2.6,1,9.4,3.826,1.8,9.0,0,0,36.0,0.658,3.6,0,8.6,2.966,3.6,6.0,1,0,39.4
3,6,3,2,0.688,3.0,2,5.2,2.178,2.8,4.2,0,0,34.2,0.662,4.2,0,10.6,6.452000000000001,4.4,7.0,2,0,42.0
4,1,1,0,1.1,5.2,1,8.2,6.65,5.4,5.2,1,0,43.6,1.024,3.6,0,8.4,4.076,5.6,5.8,6,1,39.4
8,4,1,4,0.764,2.2,0,6.2,3.426,2.0,7.6,2,0,34.2,0.557,4.6,0,5.4,6.176,3.4,8.6,2,0,42.6
4,1,4,1,0.485,3.6,1,4.6,4.3020000000000005,4.2,6.4,0,0,39.4,0.59,2.8,0,6.2,2.468,2.6,7.2,2,0,36.4
9,5,3,2,0.611,3.8,0,7.2,3.4,2.4,9.2,5,4,38.0,0.988,5.6,0,7.8,3.802,2.6,5.0,2,2,38.6
3,5,1,4,0.562,3.6,0,8.2,5.720000000000001,2.4,7.2,0,0,42.6,0.483,1.4,0,6.4,5.924,4.6,7.4,0,0,40.4
0,8,1,4,0.833,2.8,0,7.2,4.0,4.0,6.2,5,0,40.8,0.752,4.0,1,5.4,2.8,3.4,7.2,1,0,38.0
5,8,1,4,0.609,3.6,1,7.6,3.7760000000000007,5.2,7.4,3,0,37.6,0.806,5.2,0,4.4,2.0,2.8,5.8,2,0,36.8
3,9,2,3,1.099,4.0,1,8.0,4.0,4.8,5.8,6,5,38.6,0.675,4.4,1,9.0,4.956,3.8,6.6,5,2,38.0
6,8,2,3,0.665,4.0,1,6.6,4.0,4.0,9.6,0,0,39.6,1.105,4.4,3,7.4,4.8260000000000005,4.6,7.8,3,0,38.8
7,4,3,2,0.781,4.4,0,6.0,4.4,3.0,7.2,0,0,39.2,0.468,3.6,0,8.6,7.4,6.4,4.4,6,3,43.2
7,1,3,2,0.951,4.0,1,9.2,5.0,2.6,6.0,2,0,38.2,0.852,5.0,1,6.0,5.244,6.2,6.2,6,2,41.4
2,3,3,2,0.838,3.6,1,6.8,4.126,3.4,7.0,0,0,35.8,0.613,2.6,0,8.0,4.702,3.0,5.8,0,0,34.6
8,1,3,2,0.726,3.4,1,6.0,4.526,2.8,5.6,2,0,37.0,0.753,4.6,0,5.0,5.4,3.4,7.2,3,1,40.0
4,0,1,4,0.913,4.2,1,8.6,7.4,4.6,7.0,3,0,44.0,0.578,3.8,0,7.4,3.5,2.6,6.6,7,3,36.8
2,9,3,2,0.444,3.0,2,8.2,5.166,4.0,8.0,2,2,44.6,0.547,3.2,1,8.2,1.8,2.0,8.8,3,0,35.4
0,7,1,4,1.009,2.6,3,8.4,3.476,4.2,6.8,0,0,37.8,0.329,3.0,0,7.2,1.95,1.6,6.6,1,1,33.8
3,4,2,3,0.438,2.0,0,5.4,1.7759999999999998,2.2,7.2,0,0,33.6,0.658,4.6,0,6.4,2.8,3.0,6.4,0,0,37.6
1,0,2,3,0.622,3.8,1,6.4,2.918,3.2,8.2,8,0,38.4,0.768,3.0,0,7.2,5.66,3.6,7.2,7,2,41.4
6,2,3,2,1.022,1.8,0,9.0,1.128,3.0,8.4,3,0,36.4,0.766,3.2,1,6.8,4.752000000000001,2.0,7.0,8,5,37.6
4,2,1,4,0.639,2.2,1,9.4,5.576,2.8,10.0,7,3,41.2,0.882,4.4,0,9.4,5.000000000000002,3.4,6.4,5,1,41.4
3,7,1,4,0.52,4.4,0,8.6,4.928,3.0,7.2,0,0,40.4,0.127,4.2,0,6.6,4.876,2.6,4.6,1,0,37.6
6,4,4,1,0.712,4.0,0,10.4,3.906,5.0,6.8,1,0,38.8,0.634,5.4,0,7.2,7.4,4.2,6.4,0,0,41.4
4,6,5,0,0.681,4.6,0,8.4,2.56,3.4,8.4,0,0,40.0,0.294,2.2,1,8.4,4.6,5.6,5.2,0,0,40.8
4,9,4,1,0.89,3.8,0,7.2,3.6,3.4,6.6,0,0,39.0,0.418,4.4,0,6.4,2.35,3.4,7.8,3,0,37.8
1,5,2,3,0.683,2.4,2,7.4,4.266000000000001,2.8,6.8,3,2,38.8,1.022,2.8,1,5.6,4.4,6.0,6.8,2,0,40.0
7,0,2,3,0.471,3.0,0,7.6,8.174000000000001,2.8,8.2,0,0,40.8,0.786,3.6,0,6.8,3.95,6.0,9.2,0,0,39.4
0,7,2,3,0.745,2.4,0,8.2,3.724,4.8,10.0,0,0,35.4,0.973,3.8,0,10.0,3.8,2.4,9.0,3,0,36.4
7,9,2,3,0.594,3.4,0,7.0,4.526,2.4,6.2,2,0,35.8,0.583,2.6,1,7.4,4.264,2.6,6.4,4,2,35.8
7,1,3,2,0.72,3.8,0,5.8,3.726,3.8,6.8,0,0,36.4,0.423,3.0,0,6.4,1.4,4.8,9.0,0,0,37.4
3,1,2,3,0.606,2.2,1,7.4,3.8,4.0,7.4,3,1,38.8,0.315,4.0,0,7.0,3.6,4.4,7.0,4,1,39.0
0,1,1,4,0.834,2.6,0,9.4,2.726,2.4,5.8,2,0,36.6,0.892,5.0,2,6.4,5.8,5.8,7.0,6,1,39.6
6,0,1,4,0.796,4.4,1,9.8,4.2,5.8,7.2,3,1,41.2,0.562,4.4,0,7.2,6.3260000000000005,3.0,5.4,0,0,41.2
7,5,0,5,1.095,4.4,0,6.4,1.488,1.6,8.6,3,0,33.8,0.676,3.2,0,11.0,6.4,3.8,8.8,1,1,40.8
2,9,2,3,0.881,3.2,1,8.6,3.6,3.0,7.8,2,0,41.4,0.61,3.8,0,7.4,4.676,4.8,10.6,1,0,41.2
8,4,4,1,0.824,4.6,0,7.6,4.952,3.4,8.4,2,0,36.8,0.632,3.4,1,6.6,7.776000000000001,3.6,6.2,3,2,43.0
3,7,1,4,0.872,1.6,0,8.4,5.108,3.6,5.6,2,1,39.4,1.024,3.6,0,4.8,4.3260000000000005,1.8,6.0,2,0,37.0
8,2,2,3,1.049,4.4,0,7.8,4.454,3.0,7.8,0,0,41.2,0.714,1.6,0,7.8,2.4160000000000013,1.2,7.2,0,0,36.2
1,9,3,2,1.199,3.2,0,6.0,5.476000000000001,3.2,5.0,2,0,38.2,0.727,2.8,0,7.4,3.999999999999999,3.6,7.6,1,0,36.6
5,0,3,2,1.166,3.2,0,8.4,7.398000000000001,4.8,7.4,0,0,40.6,0.338,4.4,0,5.4,7.1,3.6,5.2,1,0,40.0
7,4,3,2,0.867,4.2,0,6.6,4.012,1.0,7.0,2,0,36.2,0.779,3.6,0,4.8,4.3,5.0,6.4,2,0,40.4
